m30,BTR,FET,FDT,SHR,GRS,CRP
148225,8.151,6.261,4.243,29.849,42.897,2.508
148226,5.996,6.295,3.407,29.67,45.316,3.067
148227,3.089,8.242,1.912,39.716,29.742,3.454
148228,2.154,7.749,1.413,36.499,33.281,3.553
148229,3.027,8.409,1.98,38.154,33.309,3.287
148230,5.761,7.837,3.536,37.416,35.404,2.837
148231,6.972,7.284,3.966,39.707,31.297,2.71
148232,9.805,9.012,5.363,42.442,24.539,2.506
148233,12.374,8.482,6.127,39.494,23.166,2.362
148234,2.298,3.093,1.178,9.646,6.078,0.476
148244,3.256,8.64,2.189,15.986,12.992,0.591
148245,9.843,11.169,5.722,27.982,36.272,2.352
148246,11.042,12.666,5.976,28.817,32.375,1.74
148247,30.699,8.642,4.045,15.249,11.21,0.325
148248,0.186,0.223,0.031,0.094,0.058,0.001
148528,0.002,0.735,0.001,10.048,7.232,2.067
148529,0.097,3.467,0.056,32.522,21.456,2.599
148530,0.061,3.207,0.023,40.651,21.695,3.307
148531,0.74,4.119,0.057,35.913,31.188,4.902
148532,1.103,6.027,0.368,37.295,33.777,4.774
148533,10.541,7.152,0.936,32.708,30.989,4.743
148534,26.698,12.27,0.474,18.754,23.086,2.849
148535,17.368,14.881,0.531,19.084,24.549,3.464
148536,6.119,12.624,0.234,30.51,26.714,7.299
148537,6.197,14.52,0.108,30.506,30.531,3.692
148538,23.981,24.155,0.03,17.875,16.367,1.335
148539,42.307,25.254,0.061,8.226,6.159,0.092
148540,66.384,6.069,0.03,4.465,3.227,0.043
148541,72.849,0.401,0.004,3.354,2.252,0.007
148542,79.063,0.652,0.025,1.334,0.879,0
148543,72.764,3.518,0.228,3.772,2.866,0.042
148544,66.182,6.884,0.278,5.009,5.33,0.167
148545,42.018,14.666,0.903,12.986,15.674,0.617
148546,37.22,12.704,0.662,12.397,17.913,0.84
148547,14.324,18.583,0.964,17.587,37.11,2.262
148548,6.854,17.891,0.657,17.393,42.617,2.671
148549,6.663,10.751,0.63,16.511,41.832,2.499
148550,12.467,9.445,1.143,14.782,45.028,4.075
148551,12.343,10.151,1.102,15.457,47.84,4.471
148552,5.36,14.263,0.938,17.167,49.872,3.618
148553,27.477,10.93,0.507,12.246,32.694,2.743
148554,37.636,6.881,0.558,14.404,28.318,1.384
148555,69.921,1.506,0.257,3.849,6.2,0.507
148556,56.218,4.624,0.807,10.396,11.72,0.551
148557,26.78,12.845,1.65,18.608,28.096,1.349
148558,38.789,6.083,1.459,12.322,26.698,3.602
148559,26.512,2.835,0.612,12.506,35.505,14.818
148560,46.631,1.829,0.587,9.909,21.146,9.113
148561,65.499,2.87,1.346,6.858,7.141,1.267
148562,34.763,8.52,4.721,18.013,17.485,5.247
148563,19.126,10.361,3.683,15.551,21.017,21.808
148564,29.889,8.051,3.321,15.515,20.391,13.22
148565,31.97,3.943,1.649,12.856,19.465,21.034
148566,64.283,0.512,0.387,7.269,11.903,3.541
148567,58.556,0.894,0.591,7.452,14.311,6.092
148568,33.26,6.243,2.303,7.808,18.139,23.142
148569,24.155,7.084,3.648,11.173,20.73,24.963
148570,34.383,4.172,3.431,9.999,17.641,21.014
148571,66.012,0.524,0.519,7.128,10.814,3.244
148572,56.731,0.567,0.497,10.301,17.022,3.852
148573,59.74,0.164,0.148,11.127,13.506,3.087
148574,47.009,1.008,0.953,13.318,18.933,8.011
148575,36.333,3.511,2.577,9.718,21.525,17.392
148576,22.643,7.263,4.423,8.686,21.956,27.172
148577,16.676,7.038,4.347,16.062,28.036,20.788
148578,9.993,12.863,3.285,16.147,42.69,5.266
148579,17.583,9.645,4.612,16.716,34.019,5.784
148580,10.109,8.416,4.781,7.102,21.401,42.309
148581,8.149,9.21,4.408,7.234,26.659,38.629
148582,8.346,9.092,4.473,6.515,21.447,44.404
148583,13.091,7.226,5.423,8.591,17.99,41.213
148584,15.911,6.218,5.317,8.82,16.684,37.911
148585,12.854,5.46,4.735,18.582,28.256,23.603
148586,13.296,5.193,5.209,9.718,22.079,38.393
148587,15.115,4.263,4.704,8.215,18.767,42.826
148588,5.34,9.198,2.079,25.043,35.36,13.587
148589,10.151,8.134,3.882,28.612,33.705,7.796
148590,13.116,7.774,5.206,26.155,35.288,3.676
148591,8.004,9.036,3.971,14.635,40.511,15.459
148592,21.875,5.956,6.112,9.751,22.453,25.213
148593,23.705,5.379,6.079,8.872,20.262,26.818
148594,21.334,5.273,6.899,9.533,21.294,21.277
148595,19.875,5.632,5.995,16.357,21.162,22.14
148596,11.958,6.427,4.597,18.859,29.327,21.7
148597,10.871,12.543,3.765,23.288,27.439,11.368
148598,17.646,8.901,3.805,20.731,24.956,13.306
148599,8.791,8.357,4.302,13.656,26.541,31.619
148600,4.174,12.443,2.334,16.292,34.101,24.556
148601,13.542,8.892,3.542,18.096,30.207,18.81
148602,18.193,6.713,2.953,22.676,26.529,12.583
148603,7.422,1.889,0.697,4.991,4.269,0.334
148604,0,0.01,0,0.061,0.061,0.031
148706,0.004,0.362,0.002,23.328,14.45,2.014
148707,0.462,6.881,0.309,47.463,26.173,4.645
148708,5.164,8.828,2.66,34.83,38.543,4.955
148709,5.613,9.077,2.971,33.086,37.868,5.662
148710,12.745,10.202,5.174,32.328,29.002,3.448
148711,6.925,12.687,3.686,29.181,37.809,3.11
148712,7.155,11.546,3.719,27.876,31.119,4.567
148713,9.771,9.125,4.734,21.433,40.872,7.96
148714,14.914,7.63,5.55,26.809,30.906,7.084
148715,20.798,6.664,6.861,29.571,24.396,3.155
148716,24.431,6.053,7.078,27.573,22.283,2.958
148717,22.346,5.993,6.59,27.354,25.658,2.639
148718,16.608,8.4,6.414,24.228,31.726,3.652
148719,22.404,6.542,7.467,24.837,26.878,2.298
148720,22.349,5.636,7.526,23.151,29.747,2.415
148721,23.683,5.052,7.671,24.761,27.001,2.487
148722,27.871,5.189,7.965,25.007,22.084,1.614
148723,21.637,5.223,7.012,27.774,24.548,4.928
148724,5.691,6.454,3.133,33.258,39.231,4.221
148725,2.774,3.665,1.724,36.015,47.602,4.313
148726,8.732,5.002,3.827,27.898,42.804,5.378
148727,26.344,4.762,7.807,24.315,23.012,3.806
148728,23.142,4.868,6.895,29.094,22.492,3.682
148729,27.421,5.401,8.153,24.919,19.806,3.94
148730,27.022,4.732,8.4,26.963,20.749,2.107
148731,27.57,4.375,8.363,27.287,20.242,2.086
148732,25.715,6.132,7.478,28.124,19.791,2.923
148733,29.37,6.253,6.29,28.336,18.886,0.383
148734,30.125,6.761,6.774,26.991,18.172,0.266
148735,27.782,6.766,8.055,27.876,18.481,0.41
148736,26.738,7.248,6.747,28.053,19.573,0.976
148737,19.481,6.789,5.501,28.274,26.727,5.084
148738,19.296,7.118,4.774,25.154,22.695,12.939
148739,22.4,12.299,6.079,27.412,19.013,2.576
148740,15.076,13.819,5.403,26.758,19.739,10.66
148741,7.895,15.104,3.603,26.309,26.954,13.463
148742,10.967,12.926,4.381,31.868,24.118,8.268
148743,16.124,6.2,5.911,24.518,32.687,7.485
148744,10.998,4.519,4.976,25.107,41.683,7.556
148745,14.135,5.33,6.432,32.902,29.075,5.722
148746,13.271,4.861,5.586,26.77,25.293,18.171
148747,7.557,5.868,3.718,26.226,34.483,15.782
148748,6.32,6.503,2.826,21.709,39.848,17.386
148749,8.488,2.715,3.205,14.672,24.852,8.009
148750,9.126,1.846,1.383,10.372,7.373,0.306
148751,13.623,8.307,4.309,28.918,28.591,9.399
148752,21.989,8.341,4.757,32.089,21.513,2.553
148753,18.407,8.134,6.208,33.468,22.113,2.433
148754,17.404,6.225,6.401,29.091,30.046,2.722
148755,16.355,5.49,5.557,24.379,36.159,5.254
148756,15.63,6.485,5.96,21.665,37.013,6.252
148757,12.23,9.619,5.593,22.126,38.126,5.379
148758,6.796,10.943,3.501,18.949,33.956,20.378
148759,12.533,7.915,5.381,14.682,38.773,14.202
148760,12.461,6.532,4.584,14.355,44.386,11.914
148761,17.104,5.645,3.464,14.352,41.51,7.873
148762,0.502,0.981,0.154,2.512,5.538,1.307
148777,2.187,1.498,0.277,3.322,2.254,0.033
148778,3.081,4.725,1.439,8.884,20.894,2.351
148779,2.97,10.907,1.171,16.5,53.826,4.031
148780,5.79,13.763,0.908,14.213,43.881,5.757
148781,0.031,0.15,0.006,0.262,0.35,0.149
148940,0.011,0.094,0.008,0.117,0.093,0.001
148941,2.152,5.603,1.324,20.221,30.186,1.863
148942,4.996,9.608,3.245,30.556,43.062,2.694
148943,5.508,6.495,3.341,24.964,51.949,3.312
148944,4.123,5.974,2.64,29.051,50.89,3.362
148945,5.349,6.244,3.256,28.433,48.872,2.966
148946,4.057,7.201,2.595,40.613,31.392,3.322
148947,1.462,7.225,0.98,48.371,21.235,3.488
148948,5.013,7.791,3.01,29.887,42.264,3.155
148949,6.135,7.958,3.921,32.044,39.645,2.821
148950,4.941,7.607,3.334,36.674,36.543,2.8
148951,4.444,7.164,2.976,37.607,33.813,3.121
148952,6.49,5.804,3.528,34.785,30.75,2.467
148953,3.499,3.214,1.812,17.109,11.42,0.957
148954,0.129,0.143,0.066,0.822,0.659,0.043
148964,5.188,12.651,3.567,23.443,19.921,1.066
148965,8.771,12.532,5.379,23.484,40.697,2.509
148966,9.922,10.109,5.565,24.283,41.173,2.524
148967,37.034,9.952,3.861,20.571,15.916,0.822
148968,2.842,1.259,0.235,0.844,0.642,0.007
149014,0.735,0.267,0.061,0.686,0.414,0.005
149248,0,0.404,0,8.486,6.128,1.223
149249,0.001,0.432,0,13.025,7.011,0.548
149250,0.025,3.964,0.009,39.342,25.293,3.127
149251,0.256,4.349,0.076,32.151,36.323,3.734
149252,1.144,5.633,0.515,35.315,36.542,4.095
149253,4.549,7.208,1.669,32.393,38.289,5.16
149254,5.797,9.018,1.136,27.758,38.685,6.079
149255,5.778,10.054,1.04,30.513,36.297,5.817
149256,3.802,9.248,0.957,31.477,38.681,5.439
149257,2.06,9.17,0.631,37.306,32.748,5.967
149258,0.859,6.427,0.117,31.98,29.824,4.187
149259,3.572,10.127,0.031,30.881,27.356,3.143
149260,11.44,25.576,0.171,22.837,19.656,1.773
149261,41.884,21.168,0.124,10.564,8.584,0.364
149262,66.759,9.07,0.046,3.266,2.223,0.005
149263,75.244,1.402,0.012,3.015,2.047,0.003
149264,70.748,2.649,0.241,4.842,4.425,0.241
149265,56.726,6.708,0.654,10.311,10.048,0.504
149266,57.052,6.461,0.436,8.402,7.48,0.285
149267,9.802,12.919,0.489,15.562,28.69,1.81
149268,6.241,19.619,0.758,16.914,46.387,3.104
149269,5.183,17.299,0.736,15.522,51.365,3.214
149270,15.354,9.753,1.137,16.842,38.905,3.775
149271,9.773,8.919,1.17,18.144,49.54,4.612
149272,12.753,12.731,1.402,17.848,38.356,3.799
149273,16.01,11.528,1.071,14.846,32.617,3.297
149274,40.051,7.337,0.746,14.422,22.658,1.071
149275,50.104,5.396,0.148,9.835,20.649,1.3
149276,71.197,1.796,0.291,4.69,6.178,0.647
149277,65.603,1.641,0.235,7.448,9.208,0.333
149278,76.433,1.367,0.198,3.103,2.85,0.084
149279,63.147,1.991,0.367,8.424,10.883,1.144
149280,63.176,1.62,0.594,6.098,12.353,3.214
149281,44.657,4.279,1.53,13.72,19.047,5.341
149282,23.197,11.453,3.739,13.809,18.286,20.228
149283,11.512,12.278,2.567,15.192,23.304,27.834
149284,16.82,15.018,2.945,24.034,25.723,6.441
149285,12.933,9.042,2.821,13.282,24.843,30.614
149286,26.263,6.955,2.103,12.557,24.032,19.878
149287,46.125,2.302,1.503,11.627,17.36,10.461
149288,38.057,4.261,2.569,9.815,17.145,18.131
149289,32.045,4.613,2.658,9.076,17.713,24.682
149290,32.759,4.562,4.026,14.121,17.349,17.733
149291,32.402,4.47,3.472,18.926,21.962,8.564
149292,33.54,4.943,2.847,17.844,20.425,10.647
149293,20.589,7.641,4.005,13.681,22.586,23.719
149294,14.318,7.211,3.831,10.007,20.513,37.278
149295,10.898,8.246,4.583,8.266,25.229,36.582
149296,7.969,8.579,4.118,8.081,27.318,38.221
149297,13.418,7.389,4.738,19.619,31.991,14.255
149298,13.459,9.052,4.408,15.441,41.324,8.612
149299,20.47,7.297,5.139,12.728,23.414,19.617
149300,15.453,5.591,4.675,7.165,20.251,40.113
149301,14.319,6.976,5.42,7.847,25.58,33.05
149302,10.429,7.575,5.025,5.615,17.14,48.458
149303,17.022,5.803,5.274,11.924,19.841,33.087
149304,15.815,4.942,4.957,14.738,19.287,30.124
149305,10.477,7.963,4.564,19.526,28.233,22.563
149306,11.347,6.352,4.202,17.442,27.992,25.961
149307,19.971,3.548,4.453,6.026,19.361,39.726
149308,8.161,8.127,2.882,26.378,27.91,16.481
149309,6.576,8.517,2.966,31.561,35.785,5.167
149310,5.62,9.037,3.013,27.523,40.204,5.027
149311,3.152,9.206,2.121,15.464,48.618,10.383
149312,25.795,4.04,4.334,11.074,22.837,22.996
149313,15.097,4.682,4.947,11.894,28.896,24.973
149314,17.419,6.227,6.593,12.267,31.34,17.255
149315,15.296,5.459,5.309,11.146,20.613,34.934
149316,14.359,5.742,5.201,13.626,23.817,29.97
149317,9.119,7.926,3.993,21.538,28.469,20.267
149318,14.271,7.206,4.328,16.873,25.171,23.58
149319,7.196,7.667,3.606,26.787,27.198,17.449
149320,11.949,8.028,4.272,19.066,23.787,23.32
149321,25.09,6.377,3.522,19.404,22.033,13.774
149322,41.191,2.829,1.447,17.363,12.553,3.626
149323,1.783,0.997,0.203,1.929,1.5,0.073
149425,0,0.002,0,1.815,0.406,0.12
149426,0.066,1.293,0.042,37.197,26.737,3.394
149427,3.308,7.361,1.855,35.365,40.519,3.822
149428,5.112,7.502,2.962,33.246,40.08,6.474
149429,11.619,8.197,5.071,36.703,27.161,4.439
149430,5.041,11.721,2.752,27.478,41.121,3.622
149431,6.293,12.212,3.739,26.467,40.634,3.931
149432,13.601,7.609,5.928,26.004,35.622,4.115
149433,13.182,6.897,5.554,22.479,36.779,8.587
149434,15.911,6.765,6.038,26.659,30.901,6.475
149435,20.409,6.303,6.509,26.83,27.146,4.026
149436,21.895,5.245,7.336,27.64,25.982,2.313
149437,21.332,5.961,7.534,25.702,27.336,2.447
149438,24.016,6.09,8.284,25.761,24.053,1.517
149439,22.192,6.4,8.116,26.04,25.502,2.112
149440,16.911,7.699,7.004,21.742,33.534,4.623
149441,20.724,6.072,7.587,20.495,32.821,3.309
149442,23.837,4.484,7.898,24.926,26.191,3.504
149443,21.104,5.104,7.849,21.164,27.409,8.861
149444,12.459,6.707,4.897,25.576,34.185,6.821
149445,3.858,5.64,2.353,33.229,44.672,4.101
149446,2.158,6.672,1.489,28.314,51.839,4.498
149447,20.123,5.57,6.975,21.164,28.676,7.886
149448,27.853,4.977,9.372,25.15,19.15,2.801
149449,31.479,4.712,9.937,23.046,17.757,1.517
149450,29.319,4.553,9.214,26.658,18.315,1.191
149451,24.977,5.444,8.279,27.812,20.317,3.503
149452,26.795,5.332,7.942,26.292,20.243,3.393
149453,26.975,7.288,8.032,26.416,19.014,1.71
149454,28.967,8.415,7.991,25.27,17.655,0.362
149455,24.754,7.511,7.66,28.985,20.022,1.078
149456,21.341,6.962,6.486,31.335,22.955,2.018
149457,24.762,7.088,5.306,27.842,21.955,3.762
149458,16.911,7.153,4.583,23.587,24.116,16.4
149459,13.487,9.877,5.274,18.117,22.428,23.601
149460,14.381,8.99,5.963,21.698,24.994,16.676
149461,14.314,8.19,5.717,29.36,28.625,6.712
149462,15.29,6.242,6.496,23.16,32.787,9.021
149463,15.019,5.99,6.05,23.198,34.249,8.253
149464,14.017,5.687,6.308,32.054,28.127,7.362
149465,10.631,5.59,5.098,24.235,32.911,15.711
149466,9.549,6.91,4.626,23.436,34.332,15.405
149467,4.281,7.181,2.657,21.875,31.492,27.559
149468,5.545,5.876,2.922,17.052,26.017,37.889
149469,10.084,4.271,4.287,17.7,28.931,26.357
149470,2.233,1.342,1.067,7.837,8.027,2.886
149471,16.593,6.818,5.216,26.458,22.016,3.289
149472,21.269,7.222,6.974,34.053,19.476,2.174
149473,17.191,7.827,7.452,31.402,25.237,2.29
149474,20.264,7.102,5.948,34.385,21.056,2.989
149475,16.775,7.234,5.609,30.781,27.376,4.797
149476,16.251,7.212,6.964,26.291,30.202,5.538
149477,15.346,8.081,6.94,23.922,32.135,6.002
149478,9.047,9.956,4.412,17.741,35.562,16.814
149479,11.422,7.81,5.348,13.761,31.613,21.197
149480,7.418,8.239,3.542,14.688,46.124,13.993
149481,18.324,5.775,4.367,10.891,44.702,8.391
149482,1.785,1.141,0.46,2.989,6.544,1.118
149496,6.223,2.81,0.776,2.159,1.604,0.151
149497,20.279,11.562,3.047,13.094,13.007,1.326
149498,38.939,12.661,3.117,13.733,15.678,1.838
149499,24.07,8.626,0.764,16.618,34.489,2.344
149500,28.515,11.041,1.801,14.076,27.054,7.174
149501,5.365,2.731,0.415,4.046,5.248,1.215
149653,0.06,0.222,0.038,1.565,1.006,0.062
149654,0.412,1.251,0.296,9.923,4.606,0.647
149655,0.216,0.86,0.152,7.771,2.853,0.489
149660,2.695,6.477,1.822,15.532,12.499,0.739
149661,4.977,8.966,3.205,35.505,38.521,2.59
149662,5.854,7.547,3.482,31.63,42.898,2.816
149663,6.21,7.552,3.656,20.219,54.153,3.446
149664,4.025,7.191,2.658,22.276,53.959,3.293
149665,4.227,6.127,2.592,25.469,50.315,3.366
149666,4.684,6.456,2.859,21.571,51.959,3.49
149667,3.238,7.411,2.098,26.37,45.906,3.615
149668,5.545,7.065,3.443,26.667,47.357,3.07
149669,3.578,7.309,2.514,27.466,49.554,3.245
149670,3.687,7.253,2.653,41.822,32.864,2.748
149671,4.351,8.175,3.031,39.406,33.349,2.777
149672,6.024,6.934,3.39,27.386,32.176,2.307
149673,0.814,1.462,0.442,6.692,4.185,0.394
149674,2.535,2.636,1.349,11.55,8.461,0.811
149683,0.008,0.148,0.006,0.875,0.677,0.079
149684,3.618,13.537,2.57,33.026,34.961,2.706
149685,6.444,14.562,4.193,28.686,36.666,2.536
149686,6.34,13.245,3.991,25.849,41.796,2.634
149687,30.313,10.485,2.457,17.436,26.552,1.532
149688,2.341,2.601,0.376,3.553,3.581,0.179
149735,4.253,0.512,0.035,1.177,0.796,0.025
149736,1.005,0.34,0.04,0.586,0.371,0.009
149968,0,0.001,0,0.043,0.043,0
149969,0,0.133,0,6.074,4.347,0.55
149970,0.034,1.577,0.011,18.896,13.869,1.355
149971,0.022,4.291,0.012,35.088,33.322,3.618
149972,0.22,3.997,0.067,33.546,34.375,3.751
149973,1.069,6.323,0.466,32.422,38.229,4.34
149974,3.093,8.089,0.953,34.502,34.337,4.195
149975,1.704,7.123,0.456,37.151,33.98,4.384
149976,1.229,6.865,0.419,32.995,39.698,4.78
149977,1.192,7.716,0.373,31.362,41.846,5.059
149978,0.775,6.718,0.242,39.293,30.404,4.873
149979,0.21,3.821,0.048,33.096,36.513,4.512
149980,0.226,4.356,0.051,37.22,33.587,4.132
149981,3.577,16.206,0.033,33.356,23.354,2.751
149982,35.253,22.949,0.123,13.013,12.266,0.81
149983,67.331,8.599,0.284,3.658,2.446,0.006
149984,72.407,6.501,0.034,1.967,1.427,0.018
149985,69.513,2.423,0.105,5.583,3.943,0.069
149986,38.886,8.036,0.953,15.801,18.172,1.305
149987,14.917,9.226,1.142,20.589,40.264,3.749
149988,14.37,9.987,0.909,23.947,39.202,3.431
149989,13.807,10.871,1.323,17.6,45.183,4.074
149990,18.458,8.415,1.13,19.383,40.254,3.639
149991,11.225,11.784,1.298,20.359,39.272,4.642
149992,48.807,5.802,0.574,14.446,14.299,0.771
149993,33.226,8.479,0.726,18.424,22.626,1.814
149994,67.449,0.445,0.025,6.497,4.365,0.008
149995,68.097,2.891,0.181,6.325,4.632,0.048
149996,78.072,0.695,0.091,3.215,2.149,0.003
149997,81.062,0.227,0.037,1.511,1.008,0.001
149998,75.725,0.835,0.158,3.529,3.255,0.079
149999,56.587,4.133,0.487,11.673,13.091,1.506
150000,50.518,0.916,0.431,9.138,20.904,7.105
150001,48.189,3.207,1.014,8.587,20.494,6.839
150002,13.244,14.196,3.381,22.919,27.569,9.131
150003,3.088,14.01,1.192,33.654,31.58,4.572
150004,1.908,14.966,0.853,30.262,31.564,10.506
150005,11.508,9.074,2.364,16.497,30.781,22.313
150006,23.731,4.68,2.374,11.988,25.476,24.023
150007,23.047,5.309,2.819,11.266,20.894,29.322
150008,28.145,4.135,2.452,9.986,21.469,25.464
150009,25.953,4.505,3.683,13.206,24.416,19.635
150010,17.03,7.405,4.314,19.24,25.843,18.5
150011,10.53,9.48,3.818,20.381,32.559,16.331
150012,4.997,9.739,2.089,17.362,37.903,19.782
150013,6.126,9.336,2.881,15.532,38.346,20.671
150014,14.353,7.663,4.118,19.017,26.557,21.196
150015,11.41,6.386,3.427,11.993,27.142,33.302
150016,15.67,5.289,3.509,12.201,24.35,31.972
150017,18.295,7.232,3.953,15.816,32.476,13.182
150018,9.203,10.639,4.249,13.005,39.754,16.401
150019,13.484,7.438,4.986,10.176,28.205,26.148
150020,11.344,6.404,4.826,6.552,25.331,39.777
150021,11.37,6.662,5.187,5.047,15.826,50.122
150022,9.649,7.326,4.466,6.399,20.61,45.908
150023,12.278,5.644,4.245,13.762,23.37,29.541
150024,11.571,3.95,3.762,16.124,22.525,27.475
150025,11.254,6.875,3.961,24.848,25.843,19.38
150026,13.196,4.111,3.939,15.15,27.295,28.899
150027,14.226,5.8,4.401,6.168,27.531,35.685
150028,9.837,8.025,2.841,20.853,25.281,22.293
150029,3.696,9.976,1.563,41.812,25.047,4.581
150030,4.913,8.921,2.519,30.166,35.472,7.417
150031,5.309,7.966,2.627,15.263,41.024,16.455
150032,20.978,4.49,5.215,8.346,26.896,26.439
150033,12.542,5.212,4.708,14.533,28.122,24.334
150034,14.049,6.791,5.149,18.749,28.531,19.412
150035,8.106,6.189,3.076,22.166,23.789,29.709
150036,13.796,7.884,5.603,10.058,22.942,32.28
150037,7.345,8.902,3.935,15.4,29.985,27.124
150038,5.424,6.078,2.887,23.02,30.512,23.699
150039,6.765,5.667,3.212,24.722,28.235,23.865
150040,16.613,5.299,3.617,16.784,23.002,27.646
150041,18.772,8.015,2.947,16.252,23.425,20.207
150042,46.112,2.044,0.817,16.717,12.102,3.162
150043,0.628,0.318,0.073,0.706,0.431,0.005
150145,0,0.01,0,10.814,4.199,0.799
150146,0.069,1.044,0.045,36.215,31.189,3.55
150147,2.688,4.58,1.538,24.305,52.672,3.964
150148,6.576,6.085,3.502,31.03,43.616,4.239
150149,7.464,9.607,3.805,33.354,36.147,3.569
150150,7.185,12.051,4.215,42.752,23.318,4.356
150151,10.589,10.834,5.953,37.503,25.101,3.098
150152,18.901,7.173,8.09,36.113,19.157,2.067
150153,14.507,9.286,6.621,33.767,23.906,4.346
150154,15.171,7.629,6.272,30.333,27.836,5.469
150155,16.551,6.635,6.355,25.31,31.387,6.205
150156,19.943,6.295,7.213,25.224,28.438,3.709
150157,18.017,5.477,6.914,23.344,32.508,3.156
150158,21.298,5.484,7.739,23.809,29.442,2.508
150159,20.768,5.691,7.754,25.95,27.952,2.313
150160,19.827,5.82,7.485,22.454,31.028,4.52
150161,19.764,6.679,7.937,22.048,29.906,4.707
150162,20.401,5.914,7.911,24.304,28.043,4.407
150163,19.443,6.354,7.802,18.466,26.122,13.231
150164,17.116,6.709,6.767,21.197,29.815,8.949
150165,2.006,4.817,1.289,43.157,37.9,5.413
150166,3.114,7.326,1.952,32.284,43.952,5.764
150167,10.49,6.666,4.609,23.735,37.408,9.405
150168,19.39,5.815,7.223,21.199,23.054,14.645
150169,30.462,5.182,10.044,20.822,13.992,8.03
150170,24.758,5.234,8.612,28.439,19.066,4.25
150171,19.795,6.446,7.393,28.811,26.592,2.583
150172,18.053,5.866,6.373,28.924,28.696,4.47
150173,14.324,7.268,5.81,26.585,32.748,6.304
150174,21.502,9.247,8.196,23.15,24.252,3.558
150175,15.349,6.69,6.239,34.362,26.884,3.109
150176,7.323,9.805,3.123,35.369,32.156,4.255
150177,13.924,6.025,4.952,27.185,34.13,7.198
150178,8.28,11.209,3.741,21.037,37.315,12.062
150179,14.56,7.57,6.032,24.582,26.692,11.558
150180,16.878,7.018,7.378,30.552,26.105,4.186
150181,15.092,5.976,6.564,25.865,34.839,4.778
150182,19.3,6.707,7.651,28.184,24.247,5.164
150183,9.832,8.496,4.629,20.394,30.025,20.776
150184,6.359,6.374,3.568,13.48,33.669,31.067
150185,7.861,5.533,3.801,22.827,33.59,18.624
150186,18.432,5.63,7.399,28.466,25.623,6.613
150187,15.161,7.097,6.311,28.478,26.414,9.04
150188,6.072,8.503,3.304,26.604,30.381,19.439
150189,6.507,5.709,2.985,26.104,35.399,17.671
150190,5.287,3.669,2.654,15.734,23.113,14.036
