m30,BTR1,FET1,FDT1,SHR1,GRS1,CRP1,AVE1
104924,10259,3059,1569,10259,376,282,3234.2
104925,10259,3033,1569,10131,376,278,2946.8
104926,10259,3033,1569,9746,372,247,702.8
104927,128,25,8,9361,47,12,2
104949,10259,3008,1569,7951,311,12,122.9
104950,10259,3059,1561,9874,367,533,4529.2
104951,10259,3059,1569,10259,376,537,1289.1
104952,10259,3059,1569,10259,376,537,1233.2
104953,10259,3059,1569,10259,376,537,2924.2
104954,10259,2982,1569,8848,348,514,1400.3
104955,10259,3059,1569,10002,353,478,3688.7
104956,10259,3059,1569,10259,376,529,4280.4
104957,10259,3059,1569,10259,376,541,6161.3
104958,10259,3059,1569,10259,376,482,5268.7
104959,10259,3059,1569,10259,376,506,4133.8
104960,10259,3059,1569,10259,376,506,1822.8
104961,10259,3059,1569,10259,376,510,2101.8
104962,10259,3059,1569,10259,376,522,3957.1
104963,10259,3059,1569,10259,376,529,3347.4
104964,10259,3059,1569,10259,376,533,3130.8
104965,10259,3059,1569,10259,376,529,2149.4
104966,10259,3059,1569,10259,376,522,2274.1
104967,10259,3059,1569,10259,376,522,1773.5
104968,10259,3059,1569,10259,376,529,2450.9
104969,10259,3059,1569,10259,376,561,2593.2
104970,10259,3059,1569,10259,376,627,2869.9
104971,10259,3059,1569,10259,376,694,4926.4
104972,10259,3059,1569,10259,376,710,5367.4
104973,10259,3059,1569,10259,376,690,6332.8
104974,10259,3059,1569,10131,372,675,3258.2
104975,128,2957,8,9618,362,647,239.1
105001,10259,3059,1569,10259,376,255,315.8
105002,11926,2294,1569,8464,376,275,4487.1
105003,11926,2269,1569,8207,376,275,5686
105004,10259,3059,1569,10259,376,275,1944.5
105005,10259,2829,1569,10002,367,275,5288.8
105006,10259,1810,1569,6796,245,12,30.6
105052,128,2727,8,2693,99,4,1.4
105280,10259,3059,1569,10259,376,12,135.2
105281,10259,3008,1569,9874,372,12,1865.8
105282,12695,2753,1569,9746,376,12,2892.4
105283,19364,2014,1569,9361,372,12,5909.2
105284,18466,2065,1569,9489,376,12,5215
105285,27827,1045,1569,8592,376,12,10339
105286,30520,484,1569,8079,376,12,11347.2
105287,30264,943,1569,8848,376,12,6040
105288,25006,1351,1569,9105,376,12,5124.8
105289,25647,1555,1569,8720,376,12,9112.4
105290,17440,2625,1569,9746,376,12,7411.5
105291,13465,2345,1569,9874,376,12,6446.1
105292,10900,2676,1569,10131,376,12,7084.4
105293,10772,2982,1569,10131,376,12,4566.4
105294,13336,2676,1569,9874,376,12,4254
105295,20261,1275,1569,8464,376,12,6708.3
105296,24493,357,1569,7438,376,12,12868.5
105297,15260,1759,1569,8976,376,12,9708.9
105298,10259,3059,1569,10259,376,12,7765.1
105299,10259,3059,1569,10259,376,16,6842.6
105300,10259,3059,1569,10259,376,16,5047.2
105301,10259,3059,1569,10259,376,20,4452.6
105302,10259,3059,1569,10259,376,27,6287.8
105303,10900,1478,1569,8335,376,39,8374.8
105304,10259,1580,1569,7053,372,39,2161.4
105309,128,25,8,8592,108,12,1.5
105356,10259,3059,1506,9489,348,12,157.2
105358,128,25,8,5129,376,4,0.2
105448,128,2039,8,6412,376,31,1015.3
105449,128,2039,8,6412,376,39,1054.5
105450,128,2039,8,6412,376,47,1180.2
105451,128,2039,8,6412,376,39,1103.8
105452,128,2039,8,6412,376,16,1075
105453,128,2039,8,6412,376,12,864.4
105454,128,2039,8,6412,376,12,780.9
105455,128,2039,8,6412,376,20,986
105456,128,2039,8,6412,376,12,836.1
105457,128,2039,8,6412,376,12,1187.9
105458,128,2039,8,6412,376,16,1339.3
105459,128,2039,8,6412,376,12,1125.8
105460,128,2039,8,6412,376,12,1125.8
105461,128,2039,8,6412,376,12,1270.8
105462,128,2039,8,6412,376,16,1320.7
105463,128,2039,8,6412,376,16,1387.9
105464,128,25,8,6412,376,12,1343
105465,128,2039,8,6412,376,12,1234.5
105466,128,2039,8,6412,376,12,587.5
105467,128,25,8,6412,376,12,373.9
105468,128,25,8,6412,376,12,208.5
105469,128,25,8,6412,376,12,308.8
105470,128,25,8,6412,376,12,605.6
105471,128,25,8,6412,376,12,600.3
105472,128,2039,8,6412,376,12,318.3
105473,128,2039,8,6412,376,27,359.7
105474,128,3033,8,9105,715,47,910.4
105475,128,3059,8,8464,725,20,708
105476,128,3059,8,7181,588,12,280.1
105477,128,3059,8,6796,489,12,223.4
105478,128,25,8,6540,400,12,55.3
105479,128,25,8,6668,419,12,131.6
105480,128,2039,8,7438,489,55,207
105481,128,2039,8,6412,376,35,252.8
105482,128,2039,8,6412,376,20,419.1
105483,128,2039,8,6412,376,12,384.4
105484,128,25,8,6412,376,20,237.9
105485,128,2039,8,6412,376,24,155
105486,128,2039,8,6412,376,55,146.7
105487,128,25,8,6412,376,24,88.2
105488,128,25,8,6412,376,12,89.3
105489,128,25,8,6412,376,16,315.9
105490,128,25,8,6412,376,12,476.2
105491,128,25,8,6412,376,12,1041.1
105492,128,2039,8,6412,376,12,969.2
105493,128,25,8,6412,376,12,469.5
105494,128,25,8,6412,376,12,245.5
105495,128,25,8,6412,376,12,170
105496,128,2039,8,6412,376,12,58.7
105497,128,2039,8,6412,376,12,37.1
105498,128,2039,8,6412,376,12,7.3
105522,128,25,8,7694,376,12,2.3
105523,128,25,8,6412,376,12,44.9
105524,128,25,8,6412,376,12,8.2
105525,128,25,8,6412,376,12,36.8
105526,128,25,8,9361,376,12,3.6
105527,128,25,8,9618,376,12,0.6
105544,128,25,8,6412,376,4,0.2
105546,128,2039,8,6412,376,12,44.2
105547,128,2039,8,6412,376,12,150.6
105548,128,2039,8,6412,376,12,162
105549,128,25,8,6412,376,12,1.3
105550,128,2039,8,6412,376,12,31.6
105551,128,2039,8,6412,376,12,34.3
105552,128,25,8,6412,376,12,0.9
105553,128,2039,8,6412,376,12,174.9
105554,128,2039,8,6412,376,12,65.2
105555,128,2039,8,6412,376,12,76.3
105556,128,2039,8,6412,376,12,152.7
105557,10259,2957,1569,9746,504,12,1882.8
105558,128,3441,8,10644,376,12,977.5
105559,128,25,8,4488,165,12,6.5
105561,128,25,8,8464,306,12,2.9
105564,128,0,8,3462,108,12,31.8
105565,128,25,8,4616,146,12,34.6
105566,128,2957,8,9489,367,12,903.9
105567,128,3059,8,9618,376,12,3507.3
105568,128,3059,8,9618,376,12,461.6
105569,128,3059,8,9618,376,12,36
105570,128,3569,8,11798,376,12,22.5
105571,128,25,8,11926,376,12,3.8
105576,128,25,8,11926,376,12,94.8
105577,128,25,8,11926,376,12,371.1
105578,128,25,8,11926,376,12,443.6
105579,128,25,8,11926,376,12,93.1
105580,128,25,8,11926,376,4,0.4
105581,128,25,8,11926,376,4,0.1
105582,128,25,8,11926,376,4,0.5
105583,128,25,8,11926,376,12,43.3
105584,128,25,8,11798,376,12,35.7
105585,128,25,8,10515,376,12,139.9
105586,10259,3059,627,9618,376,12,824.3
105587,10259,3033,627,9489,372,12,731.6
105588,10259,2269,627,9233,358,12,568.4
105589,128,765,8,5899,151,12,8.9
105590,128,0,8,0,0,4,0
105627,10259,3033,1569,10131,376,75,1434.8
105628,10259,3059,1569,10259,376,78,3127.3
105629,10772,3263,1255,11156,376,82,2896.4
105630,11926,3824,627,11926,376,90,5564.6
105631,11926,3824,627,11926,376,98,6051.9
105632,11926,3824,627,11926,376,90,6815.1
105633,11926,3824,627,11926,376,102,7302.1
105634,11926,3824,627,11926,376,129,3690.7
105635,11413,3620,894,11798,376,173,1962.2
105636,10259,3059,1569,10387,376,227,899
105637,10259,3059,1569,10259,376,267,717.6
105638,10259,3059,1569,10259,376,278,883.7
105639,10259,3059,1569,10259,376,275,1398.6
105640,10515,3135,1467,10387,376,278,1209.7
105641,10772,3339,1255,10772,376,278,1393.5
105642,10259,3059,1569,10259,376,278,1702.5
105643,10259,3059,1569,10259,376,278,2390.4
105644,10259,3059,1569,10259,376,282,1825.9
105645,6925,2549,1569,8079,367,278,1436
105669,10259,2982,1569,9489,353,475,1474.8
105670,10259,2957,1569,9746,372,537,2257.9
105671,10259,3059,1569,10259,376,537,1249.6
105672,10259,3059,1569,10259,376,537,1903.8
105673,8079,2473,1569,7822,372,525,1148.5
105674,9618,2396,1569,6796,353,518,525.3
105675,10259,3033,1569,10002,367,533,1073.1
105676,10259,3059,1569,10131,376,522,2794.5
105677,10259,3059,1569,10259,376,522,4863
105678,10259,3059,1569,10259,376,518,4860.6
105679,10259,3059,1569,10259,376,506,2722.1
105680,10259,3059,1569,10259,376,506,1868.3
105681,10259,3059,1569,10259,376,506,1629.8
105682,10259,3059,1569,10259,376,510,3107.7
105683,10259,3059,1569,10259,376,510,3129.6
105684,10259,3059,1569,10259,376,510,4419.2
105685,10259,3059,1569,10259,376,506,2399.4
105686,10259,3059,1569,10259,376,502,1699.1
105687,10259,3059,1569,10259,376,498,1441.7
105688,10259,3059,1569,10259,376,514,1998.6
105689,10259,3059,1569,10259,376,537,3273.7
105690,10259,3059,1569,10259,376,600,2554.3
105691,10259,3059,1569,10259,376,675,2877.6
105692,10259,3059,1569,10259,376,706,4947.7
105693,10259,3059,1569,10259,376,725,6151
105694,10259,3059,1569,10259,376,690,4748.8
105695,10259,3059,1569,10131,372,667,2381.1
105696,10259,2116,1569,8335,311,573,155
105705,128,25,8,10259,376,12,2.4
105706,128,25,8,0,0,4,0
105721,10259,3059,1569,10131,372,271,954.9
105722,12439,1810,1569,6412,376,275,3486.7
105723,11285,2651,1569,9361,376,275,3674.2
105724,10259,3059,1569,10259,376,275,2266.5
105725,10259,2778,1569,10131,372,275,5295.1
105772,10259,3059,1569,4232,301,12,3.6
106003,10131,3059,1569,8976,367,12,327.5
106004,10131,2982,1569,10002,376,12,1946.2
106005,16414,2778,1569,9874,376,12,5154.2
106006,25391,867,1569,8464,376,12,9420.6
106007,29238,484,1569,8720,376,12,6704.8
106008,30520,586,1569,8592,376,12,10798.7
106009,19748,1937,1569,9233,376,12,6117.9
106010,11285,3033,1569,10002,372,12,3079.6
106011,10131,2982,1569,8720,353,12,1331.5
106012,10131,2982,1569,9361,372,12,2307.5
106013,16414,2320,1569,8848,376,12,5505.4
106014,19620,2269,1569,8976,376,12,5569.6
106015,14491,2600,1569,9618,376,12,3472.8
106016,23339,2065,1569,8335,376,12,6412.4
106017,15004,714,1569,8720,376,12,7919.8
106018,10387,3033,1569,10131,376,12,7611.9
106019,10259,3059,1569,10259,376,12,6650.1
106020,10259,3059,1569,10259,376,12,5639.7
106021,10259,3059,1569,10259,376,16,6092.8
106022,10259,3059,1569,10259,376,24,6495.4
106023,10259,2167,1569,8592,367,31,4742.7
106024,4616,918,1569,5258,376,39,79.6
106027,10131,3059,1569,8976,329,12,114.2
106028,10259,3059,1569,7694,282,4,80.2
106029,10131,3033,1569,8207,301,12,89.4
106077,10131,2880,1380,9361,372,12,1636.7
106078,8464,2906,737,7822,372,12,454.3
106167,128,25,8,6155,344,12,6.2
106168,6412,2039,1569,6412,376,35,1702.5
106169,6412,2039,1569,6412,376,35,1673.5
106170,128,2039,8,6412,376,16,982.6
106171,128,2039,8,6412,376,16,1323.1
106172,128,2039,8,6412,376,16,1372.1
106173,128,2039,8,6412,376,16,1221
106174,128,2039,8,6412,376,20,1360.3
106175,128,2039,8,6412,376,27,1134
106176,128,2039,8,6412,376,16,1508
106177,128,2039,8,6412,376,12,1238.8
106178,128,2039,8,6412,376,12,670.5
106179,128,2039,8,6412,376,12,790.6
106180,128,2039,8,6412,376,16,799
106181,128,2039,8,6412,376,12,961.5
106182,128,2039,8,6412,376,16,955.7
106183,128,2039,8,6412,376,16,1020.5
106184,128,2039,8,6412,376,12,1230.3
106185,128,2039,8,6412,376,16,1436.2
106186,128,2039,8,6412,376,12,1067.9
106187,128,2039,8,6412,376,12,801.5
106188,128,25,8,6412,376,12,855.4
106189,128,2039,8,6412,376,12,1474.3
106190,128,25,8,6412,376,16,1470.8
106191,128,2039,8,6412,376,20,1089.5
106192,128,2320,8,7438,551,20,1077.2
106193,10259,2498,8,8720,786,24,1227.1
106194,128,3059,8,10002,904,20,1513.8
106195,128,3059,8,7566,659,12,1758.4
106196,128,2600,8,7438,527,16,1453.7
106197,128,2039,8,6412,376,12,588
106198,128,2039,8,6412,376,27,640.7
106199,128,2039,8,6412,376,12,951.5
106200,128,2039,8,6412,376,16,893.9
106201,128,25,8,6412,376,16,593.2
106202,128,2039,8,6412,376,12,819.4
106203,128,2039,8,6412,376,12,930.2
106204,128,2039,8,6412,376,20,485.9
106205,128,2039,8,6412,376,24,429.2
106206,128,2039,8,6412,376,16,208.1
106207,128,25,8,6412,376,12,450.5
106208,128,25,8,6412,376,12,285.4
106209,128,2039,8,6412,376,12,1375.2
106210,128,2039,8,6412,376,12,902.4
106211,128,25,8,6412,376,12,1132.8
106212,128,2039,8,6412,376,12,1102.3
106213,128,2039,8,6412,376,12,795
106214,128,25,8,6412,376,12,463.4
106215,128,2039,8,6412,376,12,268.3
106216,128,25,8,6412,376,12,101.7
106217,128,25,8,6412,376,12,62.7
106238,128,25,8,6412,376,4,1.4
106241,128,25,8,6412,376,4,1.6
106242,128,25,8,6412,376,12,164.2
106243,128,25,8,6412,376,12,594
106244,128,25,8,6412,376,12,583.3
106245,128,2039,8,6412,376,12,186.3
106246,128,25,8,6796,376,12,48
106258,128,2549,8,9618,376,12,25.8
106259,128,25,8,9618,376,4,3.9
106260,128,25,8,6412,376,4,0
106262,128,25,8,6412,376,4,0
106264,128,25,8,6412,376,12,5.9
106266,128,2039,8,6412,376,12,129.2
106267,128,2039,8,6412,376,12,45.5
106268,128,25,8,6412,376,12,158.3
106269,128,25,8,6412,376,12,123.1
106270,128,25,8,6412,376,12,8
106271,128,2039,8,6412,376,12,22.7
106272,128,25,8,6412,376,12,9
106273,6412,2039,1569,6412,376,12,1182.5
106274,128,2039,8,6412,376,12,234.9
106275,128,2039,8,6412,376,12,283.8
106276,128,2039,8,6412,376,12,658.5
106277,128,2498,8,8207,400,12,1900
106278,11156,3186,1569,10515,376,12,1391.4
106279,128,3059,8,8079,311,12,31
106280,128,25,8,6925,268,12,6.6
106281,128,3059,8,8976,339,12,20.6
106284,128,25,8,0,0,4,0
106285,128,25,8,0,0,12,0
106286,128,3059,8,8848,287,12,195.1
106287,128,3059,8,9618,376,12,3024.5
106288,128,3059,8,9618,376,12,1858.6
106289,128,3059,8,9618,376,12,273
106290,128,3059,8,10002,376,12,158.9
106291,128,25,8,11926,5,4,0.1
106295,128,25,8,11926,376,12,46.7
106296,128,25,8,11926,376,12,426.9
106297,128,25,8,11926,376,12,571
106298,128,3569,8,11926,376,12,679.1
106299,128,3569,8,11926,376,12,822.6
106300,128,25,8,11798,376,12,679
106301,128,25,8,9874,376,12,75
106302,128,25,8,11028,376,4,0.3
106303,128,25,8,10259,376,12,65.4
106304,128,25,8,9874,376,12,44.4
106305,128,25,8,9618,376,4,4.8
106306,128,25,8,9618,376,12,10.7
106347,10259,3008,1561,10131,372,90,606
106348,10259,3059,1569,10259,376,106,3572.3
106349,10387,3161,1482,10644,376,106,2544.1
106350,11926,3824,627,11926,376,110,4324
106351,11926,3824,627,11926,376,106,4333.7
106352,11926,3824,627,11926,376,106,5506.7
106353,11926,3824,627,11926,376,114,5852.1
106354,11926,3824,627,11926,376,137,3954.7
106355,11926,3824,627,11926,376,184,3545.7
106356,11413,3696,863,11798,376,235,2138.4
106357,10259,3110,1561,10644,376,271,1640.8
106358,10259,3059,1569,10259,376,278,2395.4
106359,10259,3110,1561,10259,376,278,2526.3
106360,11413,3645,910,11541,376,278,1328.1
106361,11926,3824,627,11926,376,278,1294.5
106362,11156,3569,1020,11156,376,282,2139.2
106363,10131,2855,1506,9105,372,271,1404.4
106364,4745,2371,1569,7438,372,275,813.9
106365,513,1504,1569,5001,362,137,55.5
106389,10002,2702,1569,8976,367,510,2418.6
106390,7951,1784,1569,5642,348,482,1385.4
106391,769,1733,1514,5642,353,522,1139.2
106392,3847,1988,1569,6796,372,506,909.2
106393,1539,1606,1553,4745,344,510,178.5
106395,128,1478,1569,5001,372,12,54.4
106396,9618,2931,1569,9489,372,514,2238.8
106397,10259,3059,1569,10259,376,518,5198.2
106398,10259,3059,1569,10259,376,514,5842.6
106399,10259,3059,1569,10259,376,506,4178.5
106400,10259,3059,1569,10259,376,506,1322.2
106401,10259,3059,1569,10259,376,506,1414.5
106402,10259,3059,1569,10259,376,506,1912.3
106403,10259,3059,1569,10259,376,506,3378.4
106404,10259,3059,1569,10259,376,506,3889.6
106405,10259,3059,1569,10259,376,506,1794.2
106406,10259,3059,1569,10259,376,506,1430
106407,10259,3059,1569,10259,376,506,1291.8
106408,10259,3059,1569,10259,376,510,1518.5
106409,10259,3059,1569,10259,376,529,1604.9
106410,10259,3059,1569,10259,376,576,2109.4
106411,10259,3059,1569,10259,376,647,2419.1
106412,10259,3059,1569,10259,376,702,3710.9
106413,10259,3059,1569,10259,376,722,6039.3
106414,10259,3059,1569,10259,376,710,5763.4
106415,10259,3059,1569,10259,376,678,6058.1
106416,10259,3059,1569,9874,362,624,4705
106417,10259,2982,1569,9361,353,478,981.8
106440,10259,3008,1569,9746,367,275,746.6
106441,10259,3008,1569,9233,358,267,1007.9
106442,11413,2294,1569,7822,376,275,3259.2
106443,10259,3033,1569,10259,376,275,5091.9
106444,10259,2906,1561,10131,372,271,5398.3
106445,10259,2371,1545,9361,348,271,1809
106492,10259,2371,1569,8848,325,12,48.6
106493,128,3059,8,128,5,4,0
106725,7822,2498,1569,9489,376,12,128.8
106726,9874,2906,1569,9361,372,12,667.3
106727,14234,2575,1569,9489,376,12,2817.5
106728,14619,2676,1569,10002,376,12,3814.1
106729,9874,2906,1569,9746,376,12,994.3
106730,10259,3059,1569,10259,376,12,26
106733,8848,2855,1569,8848,376,12,675.4
106734,12182,2625,1569,8848,376,12,4541.8
106735,16286,1682,1569,8720,376,12,9309.6
106736,15388,2625,1569,9746,376,12,5881
106737,20518,1682,1569,8464,376,12,6900
106738,21287,816,1569,8335,376,12,13314.1
106739,16799,2371,1569,9233,376,12,10667.5
106740,10515,3059,1569,10259,376,12,6572.7
106741,10259,3059,1569,10259,376,16,6122.2
106742,10259,3059,1569,10259,376,20,6450.5
106743,8592,2931,1569,9233,367,27,3444.3
106744,9746,2982,1569,9746,367,31,3206.1
106745,10259,3033,1569,10002,367,39,3472.2
106746,9361,2957,1569,9233,362,39,2818
106747,10259,3008,1561,9361,348,39,3670.4
106748,11798,3008,1569,9874,372,35,3905.9
106749,12952,2957,1569,9746,372,24,5820.1
106750,11926,2753,1569,9361,376,27,6861.7
106751,9233,1555,1569,7181,362,39,4608.6
106752,8464,1198,1569,6540,358,47,1888.2
106753,16029,255,1569,5514,376,12,25.9
106761,128,25,8,0,0,4,0
106797,10259,2753,1365,8976,344,12,90.1
106798,10131,2931,941,8592,362,12,613.8
106887,128,2371,8,21159,376,20,784.4
106888,128,2065,8,8592,376,20,1901.1
106889,128,2039,8,6412,376,27,1581
106890,128,2039,8,6412,376,20,1978.7
106891,128,2039,8,6412,376,12,1856.6
106892,128,2039,8,6412,376,12,1547.2
106893,128,2039,8,6412,376,16,1523.6
106894,128,2039,8,6412,376,20,1611.2
106895,128,2039,8,6412,376,16,1322.8
106896,128,2039,8,6412,376,12,1403.2
106897,128,2039,8,6412,376,12,1503.9
106898,128,2039,8,6412,376,12,1224.2
106899,128,2039,8,6412,376,12,1850.4
106900,128,2039,8,6412,376,12,1683.8
106901,128,2039,8,6412,376,12,1470.2
106902,128,2039,8,6412,376,16,1019.8
106903,128,2039,8,6412,376,16,929.7
106904,128,2039,8,6412,376,12,732.4
106905,128,2039,8,6412,376,12,895.7
106906,128,2039,8,6412,376,12,1037.3
106907,128,2039,8,6412,376,16,1134.6
106908,128,2039,8,6412,376,12,1012.6
106909,128,25,8,6412,376,12,1241.2
106910,128,2039,8,6412,376,12,1246.8
106911,128,2855,8,7566,664,16,1270
106912,128,3059,8,10259,941,16,1687.9
106913,128,2931,8,10002,894,24,1944.8
106914,128,2575,8,8976,659,16,1071.8
106915,128,2829,8,8464,489,12,1094.3
106916,128,2039,8,6540,381,16,1243.8
106917,128,2039,8,6412,376,16,1070.7
106918,128,2039,8,6412,376,16,664.6
106919,128,2039,8,6412,376,12,950
106920,128,2039,8,6412,376,16,1234.4
106921,128,2039,8,6412,376,16,1598.5
106922,128,2039,8,6412,376,16,1070.4
106923,128,2039,8,6412,376,12,1366.2
106924,128,2039,8,6412,376,12,847.7
106925,128,25,8,6412,376,12,658.4
106926,128,25,8,6412,376,12,291.3
106927,128,2039,8,6412,376,16,784.4
106928,128,25,8,6412,376,12,1210.3
106929,128,25,8,6412,376,12,1378.2
106930,128,2039,8,6412,376,12,1050.9
106931,128,2039,8,6412,376,12,1102.8
106932,128,2039,8,6412,376,12,1322.9
106933,128,2039,8,6412,376,12,1098.9
106934,128,25,8,6412,376,12,943.3
106935,128,25,8,6412,376,12,886.7
106936,128,25,8,6412,376,12,580.2
106937,128,25,8,6412,376,12,462.7
106938,128,25,8,6412,376,12,83.3
106939,128,25,8,6412,376,4,20.8
106940,128,25,8,6412,376,4,1.1
106941,128,25,8,6412,376,4,3.4
106942,128,25,8,6412,376,4,0
106957,128,25,8,6412,376,4,26.1
106958,128,25,8,6412,376,4,3.8
106959,128,25,8,6412,376,4,22.9
106960,128,25,8,6412,376,12,235
106961,128,25,8,6412,376,12,536.5
106962,128,25,8,6412,376,12,1007.4
106963,128,2039,8,6412,376,12,1602.2
106964,128,2039,8,6412,376,12,1636.4
106965,128,2039,8,6925,376,12,633.7
106966,128,25,8,6412,376,12,358.3
106967,128,25,8,6412,376,12,74.8
106968,128,2039,8,6412,376,12,105.3
106969,128,25,8,6412,376,12,12.7
106971,128,25,8,6412,376,4,0.5
106972,128,25,8,6412,376,4,0.2
106973,128,25,8,7951,376,12,12.2
106974,128,25,8,9618,376,12,4.2
106975,128,25,8,9618,376,4,0
106978,128,25,8,6412,376,12,12.7
106979,128,25,8,6412,376,4,0.6
106980,128,25,8,6412,376,12,12.7
106981,128,25,8,6412,376,12,3.2
106982,128,25,8,6412,376,4,0.4
106983,128,25,8,6412,376,4,0.7
106984,128,25,8,6412,376,12,4.8
106985,128,2039,8,6412,376,12,26
106986,128,2039,8,6412,376,12,306.3
106987,128,25,8,6412,376,12,345.2
106988,128,2039,8,6412,376,12,807.3
106989,128,2039,8,6412,376,12,316.9
106990,128,2039,8,6412,376,12,503.5
